country,datadate,ew_return,vw_return,period
TZA,2023-05-31,-0.0079698409139857,-0.009696642084878,Recovery
TZA,2023-06-30,-0.0215842471930735,-0.0063895126188629,Recovery
TZA,2023-07-31,0.0029521529790606,0.0025565461490293,Recovery
TZA,2023-08-31,-0.0055383008327889,0.0171450705901621,Recovery
TZA,2023-09-30,0.0029358919937041,0.0353529776350045,Recovery
TZA,2023-10-31,0.0122099154891572,0.0117377163332125,Recovery
TZA,2023-11-30,0.0093583187557096,-0.0076011021092688,Recovery
TZA,2023-12-31,0.0486591881013612,0.0028858225834686,Recovery
TZA,2024-01-31,0.0089374175393751,-0.0022962145935159,Recovery
TZA,2024-02-29,0.0179205146773829,0.026943663204908,Recovery
TZA,2024-03-31,-0.0013553795347298,0.0155807962012101,Recovery
TZA,2024-04-30,0.0041260815452168,-0.0034093152875628,Recovery
TZA,2024-05-31,-0.006444999849314,0.0133228718447432,Recovery
TZA,2024-06-30,0.0030409326209166,-0.0019660459509524,Recovery
TZA,2024-07-31,0.0161391565567685,0.0228587259616791,Recovery
TZA,2024-08-31,0.0177061848880741,0.0192301557506396,Recovery
TZA,2024-09-30,0.0226056319123067,-0.0083763290870164,Recovery
TZA,2024-10-31,0.0083114931634497,0.009668320769107,Recovery
TZA,2024-11-30,-0.0010862144111129,-0.0072501075453475,Recovery
TZA,2024-12-31,-0.0322239776529609,0.0025609596927487,Recovery
VGB,2020-04-30,0.0903225806451613,0.1686638813417579,Crisis
VGB,2020-05-31,-0.3114028423093032,-0.902278165936978,Crisis
VGB,2020-06-30,-0.3116686159844054,-0.9037599245175296,Crisis
VGB,2020-07-31,0.0229047619047618,-0.1182883536398073,Crisis
VGB,2020-08-31,-0.1456246234024011,-0.1330333469075512,Crisis
VGB,2020-09-30,-0.0149712583379433,0.0147047862051384,Crisis
VGB,2020-10-31,-0.2239845103903075,-0.1959021542631017,Crisis
VGB,2020-11-30,-0.2492366647415683,-0.2186101772780508,Crisis
VGB,2020-12-31,-0.0935219036553654,-0.2508904410045327,Crisis
VGB,2021-01-31,-0.0040073273662815,-0.204041054832179,Crisis
VGB,2021-02-28,0.063588838881389,-0.1964947171650155,Crisis
VGB,2021-03-31,-0.0580857666570933,-0.2587025597268718,Crisis
VGB,2021-04-30,0.012814537936025,-0.2780504935333444,Crisis
VGB,2021-05-31,-0.0358741202338542,-0.2880025493737717,Crisis
VGB,2021-06-30,-0.0718504622957185,0.0454271094681324,Crisis
VGB,2021-07-31,-0.0483678410621439,-0.2547458618947757,Crisis
VGB,2021-08-31,0.0004540450591772,-0.0426204114387573,Crisis
VGB,2021-09-30,-0.0669199472705313,0.058774586765123,Crisis
VGB,2021-10-31,-0.0136629182022278,0.0428702665524328,Crisis
VGB,2021-11-30,-0.0960387010436675,-0.0846300092494889,Crisis
VGB,2021-12-31,-0.0525141908401831,-0.3082634753985705,Crisis
VGB,2022-01-31,-0.0268025434333791,-0.2736115930038181,Recovery
VGB,2022-02-28,0.048489396798221,0.0313020815697833,Recovery
VGB,2022-03-31,-0.0927471645661619,-0.0869073630834305,Recovery
VGB,2022-04-30,0.0004964331512145,-0.2327492398895905,Recovery
VGB,2022-05-31,-0.112632814274307,-0.2898165533697285,Recovery
VGB,2022-06-30,-0.1615606225357745,-0.3280051981985704,Recovery
VGB,2022-07-31,-0.0103622906146689,-0.0129999048585872,Recovery
VGB,2022-08-31,-0.0041170854615169,-0.2561430778957406,Recovery
VGB,2022-09-30,-0.0871976007821676,-0.2707159314974388,Recovery
VGB,2022-10-31,-0.0231804386651006,-0.0891403821195715,Recovery
VGB,2022-11-30,-0.0142320281251789,-0.2277707073323858,Recovery
VGB,2022-12-31,-0.0538978803672423,-0.2651694126988697,Recovery
VGB,2023-01-31,0.0443557545601031,0.0098761468640002,Recovery
VGB,2023-02-28,-0.0370592921643684,-0.2297388644214884,Recovery
VGB,2023-03-31,-0.0590080222007109,-0.1807040217968904,Recovery
VGB,2023-04-30,-0.0183378713847258,-0.1696409990580133,Recovery
VGB,2023-05-31,-0.0754455330547161,-0.2093111269050076,Recovery
VGB,2023-06-30,-0.1428141339071576,-0.2202953394468976,Recovery
VGB,2023-07-31,-0.0344127585711569,-0.1372917351530996,Recovery
VGB,2023-08-31,-0.0766182455384841,-0.1815987192455067,Recovery
VGB,2023-09-30,-0.0860666970679477,-0.125540586112068,Recovery
VGB,2023-10-31,-0.1127385305203618,-0.1640967652306594,Recovery
VGB,2023-11-30,-0.1509560275740012,-0.2088860134938075,Recovery
VGB,2023-12-31,-0.1735875598104345,-0.1733505569600216,Recovery
VGB,2024-01-31,-0.0367416141750338,-0.1496029083488987,Recovery
VGB,2024-02-29,-0.0801575919145741,-0.1422677973891862,Recovery
VGB,2024-03-31,-0.1497739302975739,-0.1574607598320792,Recovery
VGB,2024-04-30,0.0260966411758561,-0.0050314933572332,Recovery
VGB,2024-05-31,-0.0561539085722669,-0.1779840694595805,Recovery
VGB,2024-06-30,-0.1147410063282361,-0.1683429873323161,Recovery
VGB,2024-07-31,-0.0844085840395708,-0.1678712689864093,Recovery
VGB,2024-08-31,-0.1774471141846614,-0.2079175281900565,Recovery
VGB,2024-09-30,-0.0827667699571036,-0.1263463064436517,Recovery
VGB,2024-10-31,-0.0946179095527931,-0.0769527274459726,Recovery
VGB,2024-11-30,-0.1268945973614896,-0.1624818790671305,Recovery
VGB,2024-12-31,-0.099394116988617,-0.0450087783366659,Recovery
ZAF,2020-03-31,-0.6024427201027516,-0.6269791567659262,Crisis
ZAF,2020-04-30,-0.1426389769637606,-0.0926500793338544,Crisis
ZAF,2020-05-31,-0.2174477364751369,-0.1728284498421829,Crisis
ZAF,2020-06-30,-0.2167046597182304,0.075374036785831,Crisis
ZAF,2020-07-31,-0.149810578084111,0.0528916419013066,Crisis
ZAF,2020-08-31,-0.1531622412085314,0.0100517325119396,Crisis
ZAF,2020-09-30,-0.1577753707325358,-0.0091288499963394,Crisis
ZAF,2020-10-31,-0.1561622539284915,0.0064095403562,Crisis
ZAF,2020-11-30,-0.0237544491566142,0.0260886474951552,Crisis
ZAF,2020-12-31,-0.0762246681383338,0.0284194902939132,Crisis
ZAF,2021-01-31,-0.1196406363094308,0.0275901045568932,Crisis
ZAF,2021-02-28,-0.1003632650259048,0.0375677004978141,Crisis
ZAF,2021-03-31,-0.0668011731125907,0.0097101415691746,Crisis
ZAF,2021-04-30,-0.0954775842164168,0.0078176913957847,Crisis
ZAF,2021-05-31,-0.1150024002890872,0.0238708345679265,Crisis
ZAF,2021-06-30,-0.1124332785921878,0.0355801168302752,Crisis
ZAF,2021-07-31,-0.1349122429458325,0.0287042928513491,Crisis
ZAF,2021-08-31,-0.0984804111099247,-0.0005962745296926,Crisis
ZAF,2021-09-30,-0.1467851191042734,-0.0108753249856063,Crisis
ZAF,2021-10-31,-0.0892593356931144,-0.0042509274683853,Crisis
ZAF,2021-11-30,-0.138647176897797,0.0297258142657812,Crisis
ZAF,2021-12-31,-0.1434186187352377,0.055107115651013,Crisis
ZAF,2022-01-31,-0.1088499003312022,0.0322963640709232,Recovery
ZAF,2022-02-28,-0.1726062546814572,-0.0162100661479407,Recovery
ZAF,2022-03-31,-0.1339695114109887,0.0223675855637667,Recovery
ZAF,2022-04-30,-0.1725853395468751,-0.0395253318011413,Recovery
ZAF,2022-05-31,-0.1587635787063036,-0.007509045661621,Recovery
ZAF,2022-06-30,-0.1852905193095874,-0.0246016212888654,Recovery
ZAF,2022-07-31,-0.1551845187065256,0.0353879643083014,Recovery
ZAF,2022-08-31,-0.1459062644376683,0.0552893950482371,Recovery
ZAF,2022-09-30,-0.1889890937876614,-0.0436329407646264,Recovery
ZAF,2022-10-31,-0.1540428429169228,0.0796739424578013,Recovery
ZAF,2022-11-30,-0.1506990683806524,0.0020527921505556,Recovery
ZAF,2022-12-31,-0.1845611554025573,0.0090634954742566,Recovery
ZAF,2023-01-31,-0.1667613965273526,0.030734695844732,Recovery
ZAF,2023-02-28,-0.1822824578169158,-0.0649517987019519,Recovery
ZAF,2023-03-31,-0.1849078766061326,0.0192766905554655,Recovery
ZAF,2023-04-30,-0.1838511023199738,0.0385629698363966,Recovery
ZAF,2023-05-31,-0.2291116788675275,-0.0383544442989959,Recovery
ZAF,2023-06-30,-0.1698966912417159,0.0063893702870613,Recovery
ZAF,2023-07-31,-0.2112991054738549,0.0019771366501415,Recovery
ZAF,2023-08-31,-0.199957414207426,-0.0790252155848874,Recovery
ZAF,2023-09-30,-0.2036462468971858,-0.0542291070315796,Recovery
ZAF,2023-10-31,-0.2234546971062649,-0.0642941406894962,Recovery
ZAF,2023-11-30,-0.1646907633736923,0.0355939538493606,Recovery
ZAF,2023-12-31,-0.1680913654110602,0.0015252611975431,Recovery
ZAF,2024-01-31,-0.2249175853996244,-0.0749938649914386,Recovery
ZAF,2024-02-29,-0.2260317808346286,-0.0686179356219787,Recovery
ZAF,2024-03-31,-0.1853303152346831,-0.0458398443524427,Recovery
ZAF,2024-04-30,-0.2316137948636189,-0.0537353658224782,Recovery
ZAF,2024-05-31,-0.1853586056167658,-0.0440115902220477,Recovery
ZAF,2024-06-30,-0.1651593116561802,-0.0084190541577257,Recovery
ZAF,2024-07-31,-0.1765580733425655,-0.018487896534588,Recovery
ZAF,2024-08-31,-0.2081515053775131,-0.0300132135747019,Recovery
ZAF,2024-09-30,-0.1805281890010688,-0.0385414868597191,Recovery
ZAF,2024-10-31,-0.2439221955884216,-0.0597467500424646,Recovery
ZAF,2024-11-30,-0.2325393807615062,-0.0363196056072144,Recovery
ZAF,2024-12-31,-0.2164318702599637,-0.0412615770209754,Recovery
